batch_k,candidates,survivors,survivor_n,is_prime
3479,2101514,85,90049908028369,False
3479,2101514,85,90057765475129,False
3479,2101514,85,90056171182849,False
3479,2101514,85,90047364870241,False
3479,2101514,85,90044897661601,False
3479,2101514,85,90040760418361,False
3479,2101514,85,90037458283249,False
3479,2101514,85,90044745834481,False
3479,2101514,85,90034308026881,False
3479,2101514,85,90042012968209,False
3479,2101514,85,90051350432521,False
3479,2101514,85,90044100570649,False
3479,2101514,85,90054766698961,False
3479,2101514,85,90035294848249,False
3479,2101514,85,90047402827561,False
3479,2101514,85,90041481582361,False
3479,2101514,85,90037572148969,False
3479,2101514,85,90034270072321,False
3479,2101514,85,90039773567041,False
3479,2101514,85,90055791591529,False
3479,2101514,85,90048086060689,False
3479,2101514,85,90040874286169,False
3479,2101514,85,90049338661489,False
3479,2101514,85,90049528450249,False
3479,2101514,85,90033928481641,False
3479,2101514,85,90035446667401,False
3479,2101514,85,90053514060409,False
3479,2101514,85,90056816489929,False
3479,2101514,85,90055715673361,False
3479,2101514,85,90042050924401,False
3479,2101514,85,90040304947849,False
3482,2101514,83,90119915908801,False
3482,2101514,83,90125422020481,False
3482,2101514,83,90135295469521,False
3482,2101514,83,90113308796809,False
3482,2101514,83,90118814706649,False
3482,2101514,83,90126523263001,False
3482,2101514,83,90118207149721,False
3482,2101514,83,90130396652209,False
3482,2101514,83,90116080716601,False
3482,2101514,83,90133624540129,False
3482,2101514,83,90127092873841,False
3482,2101514,83,90133700491129,False
3482,2101514,83,90111600100369,False
3482,2101514,83,90115700999041,False
3482,2101514,83,90111296333809,False
3482,2101514,83,90127814383489,False
3482,2101514,83,90111979809289,False
3482,2101514,83,90135105590401,False
3482,2101514,83,90114599822641,False
3482,2101514,83,90129599182921,False
3482,2101514,83,90122991715969,False
3482,2101514,83,90131118175081,False
3482,2101514,83,90131308050001,False
3482,2101514,83,90122801849809,False
3482,2101514,83,90129409309801,False
3482,2101514,83,90124700520409,False
3482,2101514,83,90112853142841,False
3482,2101514,83,90115928829481,False
3482,2101514,83,90131346025009,False
3482,2101514,83,90118359038761,False
3482,2101514,83,90124966335889,False
3482,2101514,83,90133168834801,False
3482,2101514,83,90130852350529,False
3482,2101514,83,90114447936769,False
3482,2101514,83,90119156458321,False
3482,2101514,83,90132371353249,False
3482,2101514,83,90118434983329,False
3482,2101514,83,90125763784681,False
3482,2101514,83,90115852885969,False
3482,2101514,83,90119270375689,False
3482,2101514,83,90129181462321,False
3482,2101514,83,90117219874081,False
3482,2101514,83,90115017509449,False
3482,2101514,83,90134839759969,False
3482,2101514,83,90113764451929,False
3482,2101514,83,90121624684081,False
3482,2101514,83,90115966801249,False
3482,2101514,83,90123827129449,False
3482,2101514,83,90125270125489,False
3482,2101514,83,90133244785609,False
3482,2101514,83,90128573870449,False
3482,2101514,83,90125535941809,False
3482,2101514,83,90116726238289,False
3482,2101514,83,90115359253921,False
3482,2101514,83,90133928344321,False
3482,2101514,83,90110271125449,False
3482,2101514,83,90116878126081,False
3482,2101514,83,90129637157569,False
3482,2101514,83,90110916626329,False
3482,2101514,83,90113460681721,False
3482,2101514,83,90131080200121,False
3482,2101514,83,90126675159049,False
3482,2101514,83,90130662476089,False
3482,2101514,83,90110840684929,False
3482,2101514,83,90118548900241,False
3482,2101514,83,90135067614601,False
3482,2101514,83,90127358692849,False
3482,2101514,83,90125649863209,False
3482,2101514,83,90124396731769,False
3482,2101514,83,90128801717161,False
3482,2101514,83,90112093722121,False
3482,2101514,83,90113194883209,False
3482,2101514,83,90118700789569,False
3482,2101514,83,90122194279441,False
3482,2101514,83,90116498406841,False
3482,2101514,83,90134308100281,False
3482,2101514,83,90118890651409,False
3482,2101514,83,90121776576001,False
3482,2101514,83,90124624573201,False
3482,2101514,83,90119118485881,False
3482,2101514,83,90131232100009,False
3482,2101514,83,90132789081241,False
3482,2101514,83,90118017288601,False
3481,2101514,88,90105600805609,False
3481,2101514,88,90087945812089,False
3481,2101514,88,90103398582961,False
3481,2101514,88,90102259512841,False
3481,2101514,88,90092387873401,False
3481,2101514,88,90109473745201,False
3481,2101514,88,90099563742241,False
3481,2101514,88,90094058420521,False
3481,2101514,88,90095083536649,False
3481,2101514,88,90087376324969,False
3481,2101514,88,90103968120721,False
3481,2101514,88,90102867016009,False
3481,2101514,88,90108676368481,False
3481,2101514,88,90099184059481,False
3481,2101514,88,90102487326289,False
3481,2101514,88,90092577707521,False
3481,2101514,88,90109777508689,False
3481,2101514,88,90094779797929,False
3481,2101514,88,90098766409369,False
3481,2101514,88,90102069668521,False
3481,2101514,88,90104689537801,False
3481,2101514,88,90103170768361,False
3481,2101514,88,90105790653649,False
3481,2101514,88,90093071277169,False
3481,2101514,88,90097475496961,False
3481,2101514,88,90100778732449,False
3481,2101514,88,90089768182969,False
3481,2101514,88,90098310792169,False
3481,2101514,88,90101841855601,False
3481,2101514,88,90085326186241,False
3481,2101514,88,90108448547209,False
3481,2101514,88,90089730216721,False
3481,2101514,88,90092805508729,False
3481,2101514,88,90095235406201,False
3481,2101514,88,90096108658609,False
3481,2101514,88,90094627928761,False
3481,2101514,88,90103322644729,False
3481,2101514,88,90097817208169,False
3481,2101514,88,90094514026969,False
3481,2101514,88,90084604846681,False
3481,2101514,88,90092008205761,False
3481,2101514,88,90086123459641,False
3481,2101514,88,90092729574961,False
3481,2101514,88,90087224462041,False
3481,2101514,88,90085402116889,False
3481,2101514,88,90106056441241,False
3481,2101514,88,90100702795321,False
3481,2101514,88,90090641408881,False
3481,2101514,88,90104347813561,False
3481,2101514,88,90085895666881,False
3481,2101514,88,90092501773849,False
3481,2101514,88,90101044512649,False
3481,2101514,88,90105448927321,False
3481,2101514,88,90108752308969,False
3481,2101514,88,90094438092481,False
3481,2101514,88,90096488334889,False
3481,2101514,88,90089882081761,False
3481,2101514,88,90101462168041,False
3481,2101514,88,90087680051209,False
3481,2101514,88,90084946533481,False
3481,2101514,88,90088249539289,False
3481,2101514,88,90097057850809,False
3481,2101514,88,90103550459521,False
3481,2101514,88,90106853806369,False
3481,2101514,88,90091097006689,False
3481,2101514,88,90107954935441,False
3481,2101514,88,90088135641529,False
3481,2101514,88,90109815479161,False
3481,2101514,88,90086692942801,False
3481,2101514,88,90101348261929,False
3481,2101514,88,90097703304361,False
3481,2101514,88,90092122105969,False
3481,2101514,88,90094324190809,False
3481,2101514,88,90088819029169,False
3481,2101514,88,90090413610409,False
3481,2101514,88,90084415020961,False
3481,2101514,88,90102031699681,False
3481,2101514,88,90099070154809,False
3481,2101514,88,90085857701449,False
3481,2101514,88,90090071913241,False
3481,2101514,88,90089388520849,False
3481,2101514,88,90109663597321,False
3481,2101514,88,90095994755881,False
3481,2101514,88,90101500136761,False
3481,2101514,88,90099753583921,False
3481,2101514,88,90095349308449,False
3481,2101514,88,90092046172489,False
3481,2101514,88,90108106815841,False
3485,2101514,79,90195915105409,False
3485,2101514,79,90212440908529,False
3485,2101514,79,90198118458361,False
3485,2101514,79,90203588968249,False
3485,2101514,79,90194205625969,False
3485,2101514,79,90189799042561,False
3485,2101514,79,90199789985449,False
3485,2101514,79,90203095095961,False
3485,2101514,79,90199714006609,False
3485,2101514,79,90205298536609,False
3485,2101514,79,90204918631129,False
3485,2101514,79,90202297305121,False
3485,2101514,79,90190596778129,False
3485,2101514,79,90208907678569,False
3485,2101514,79,90192382199089,False
3485,2101514,79,90195687173881,False
3485,2101514,79,90194585508889,False
3485,2101514,79,90194091661249,False
3485,2101514,79,90212022996001,False
3485,2101514,79,90202107355441,False
3485,2101514,79,90188887349089,False
3485,2101514,79,90209515541161,False
3485,2101514,79,90210883239481,False
3485,2101514,79,90198764273809,False
3485,2101514,79,90198536338681,False
3485,2101514,79,90204044851561,False
3485,2101514,79,90194357579041,False
3485,2101514,79,90207577986289,False
3485,2101514,79,90197434656289,False
3485,2101514,79,90205374517801,False
3485,2101514,79,90210161397409,False
3485,2101514,79,90202563235009,False
3485,2101514,79,90200359827769,False
3485,2101514,79,90200245859161,False
3485,2101514,79,90193749767521,False
3485,2101514,79,90199258134241,False
3485,2101514,79,90195155334769,False
3485,2101514,79,90201765446521,False
3485,2101514,79,90198460360369,False
3485,2101514,79,90207653968441,False
3485,2101514,79,90191850369721,False
3485,2101514,79,90206172322249,False
3485,2101514,79,90194319590761,False
3485,2101514,79,90203133086089,False
3485,2101514,79,90188659426441,False
3485,2101514,79,90196370969329,False
3485,2101514,79,90204234803281,False
3485,2101514,79,90209743490161,False
3485,2101514,79,90202639215049,False
3485,2101514,79,90207881915089,False
3485,2101514,79,90204842650129,False
3485,2101514,79,90210085414201,False
3485,2101514,79,90189419169721,False
3485,2101514,79,90205944377761,False
3485,2101514,79,90203892890329,False
3485,2101514,79,90193407874441,False
3485,2101514,79,90210503322241,False
3485,2101514,79,90212706853369,False
3485,2101514,79,90200587765201,False
3485,2101514,79,90193977696601,False
3485,2101514,79,90212136972049,False
3485,2101514,79,90196067059921,False
3485,2101514,79,90193521838729,False
3485,2101514,79,90197168733961,False
3485,2101514,79,90212592876961,False
3485,2101514,79,90202335295081,False
3485,2101514,79,90190216903609,False
3485,2101514,79,90211567092529,False
3485,2101514,79,90209363575321,False
3485,2101514,79,90213276736489,False
3485,2101514,79,90188089621081,False
3485,2101514,79,90209021652649,False
3485,2101514,79,90198004491169,False
3485,2101514,79,90205716433561,False
3485,2101514,79,90211225165681,False
3485,2101514,79,90194889415801,False
3485,2101514,79,90202183335289,False
3485,2101514,79,90188963323369,False
3485,2101514,79,90210541313929,False
3484,2101514,84,90180454402921,False
3484,2101514,84,90165070989841,False
3484,2101514,84,90184898744329,False
3484,2101514,84,90168337481401,False
3484,2101514,84,90187063975969,False
3484,2101514,84,90166172474569,False
3484,2101514,84,90172249752649,False
3484,2101514,84,90166666245769,False
3484,2101514,84,90167767740241,False
3484,2101514,84,90179960593969,False
3484,2101514,84,90172553621929,False
3484,2101514,84,90165260900521,False
3484,2101514,84,90168147567481,False
3484,2101514,84,90177377615329,False
3484,2101514,84,90178061341369,False
3484,2101514,84,90179162905441,False
3484,2101514,84,90185582498881,False
3484,2101514,84,90163247857489,False
3484,2101514,84,90164349331081,False
3484,2101514,84,90186380215801,False
3484,2101514,84,90187481830681,False
3484,2101514,84,90184214992369,False
3484,2101514,84,90162184372129,False
3484,2101514,84,90182239723489,False
3484,2101514,84,90175402421329,False
3484,2101514,84,90178934995081,False
3484,2101514,84,90171224197609,False
3484,2101514,84,90170996297281,False
3484,2101514,84,90180910227769,False
3484,2101514,84,90183835131289,False
3484,2101514,84,90170616464041,False
3484,2101514,84,90180416417569,False
3484,2101514,84,90180530373649,False
3484,2101514,84,90166096509889,False
3484,2101514,84,90187139949481,False
3484,2101514,84,90182619581209,False
3484,2101514,84,90164691169081,False
3484,2101514,84,90186342229201,False
3484,2101514,84,90174604752961,False
3484,2101514,84,90176428000129,False
3484,2101514,84,90178631115049,False
3484,2101514,84,90165412829209,False
3484,2101514,84,90173503216729,False
3484,2101514,84,90170198648401,False
3484,2101514,84,90181100155129,False
3484,2101514,84,90183151383361,False
3484,2101514,84,90165526775809,False
3484,2101514,84,90184404923209,False
3484,2101514,84,90175098547249,False
3484,2101514,84,90162981985561,False
3484,2101514,84,90177035753281,False
3484,2101514,84,90174832657849,False
3484,2101514,84,90166286421649,False
3484,2101514,84,90178403205361,False
3484,2101514,84,90182961453841,False
3484,2101514,84,90166438351201,False
3484,2101514,84,90175782264649,False
3484,2101514,84,90183493257001,False
3484,2101514,84,90173047410601,False
3484,2101514,84,90167425896409,False
3484,2101514,84,90169628901361,False
3484,2101514,84,90179200890529,False
3484,2101514,84,90185810417641,False
3484,2101514,84,90175896217801,False
3484,2101514,84,90162678132409,False
3484,2101514,84,90169287054001,False
3484,2101514,84,90176238077689,False
3484,2101514,84,90176921799409,False
3484,2101514,84,90180226490929,False
3484,2101514,84,90181821880921,False
3484,2101514,84,90184632840481,False
3484,2101514,84,90175972186609,False
3484,2101514,84,90161842538881,False
3484,2101514,84,90178365220441,False
3484,2101514,84,90170654447329,False
3484,2101514,84,90161652631801,False
3484,2101514,84,90164957043529,False
3484,2101514,84,90182581595401,False
3484,2101514,84,90178593130081,False
3484,2101514,84,90162070427641,False
3484,2101514,84,90171338147881,False
3484,2101514,84,90164273367169,False
3484,2101514,84,90185202634921,False
3484,2101514,84,90182353680721,False
3486,2101514,85,90225662640961,False
3486,2101514,85,90215746250809,False
3486,2101514,85,90216810052009,False
3486,2101514,85,90234439670761,False
3486,2101514,85,90224560792921,False
3486,2101514,85,90232767822649,False
3486,2101514,85,90232843815409,False
3486,2101514,85,90219545569609,False
3486,2101514,85,90235047619369,False
3486,2101514,85,90238353375769,False
3486,2101514,85,90214036583449,False
3486,2101514,85,90235351594441,False
3486,2101514,85,90230260079521,False
3486,2101514,85,90238657356409,False
3486,2101514,85,90218139812329,False
3486,2101514,85,90236871477481,False
3486,2101514,85,90217721886601,False
3486,2101514,85,90224332825201,False
3486,2101514,85,90216126179089,False
3486,2101514,85,90229348181569,False
3486,2101514,85,90223041013561,False
3486,2101514,85,90237061463761,False
3486,2101514,85,90223838896129,False
3486,2101514,85,90228550274641,False
3486,2101514,85,90235959546121,False
3486,2101514,85,90226042590121,False
3486,2101514,85,90224104857769,False
3486,2101514,85,90228284306449,False
3486,2101514,85,90234021707281,False
3486,2101514,85,90237327444889,False
3486,2101514,85,90215062381921,False
3486,2101514,85,90231817915849,False
3486,2101514,85,90227182442401,False
3486,2101514,85,90221673223081,False
3486,2101514,85,90230108096209,False
3486,2101514,85,90222395111209,False
3486,2101514,85,90215670265249,False
3486,2101514,85,90226688505529,False
3486,2101514,85,90228892234321,False
3486,2101514,85,90219773531281,False
3486,2101514,85,90236301519841,False
3486,2101514,85,90223079007889,False
3486,2101514,85,90234819638401,False
3486,2101514,85,90231513946729,False
3486,2101514,85,90219659550409,False
3486,2101514,85,90232881811801,False
3486,2101514,85,90231627935089,False
3486,2101514,85,90214150560769,False
3486,2101514,85,90215100374569,False
3486,2101514,85,90222813047761,False
3486,2101514,85,90233983710649,False
3486,2101514,85,90220001493241,False
3486,2101514,85,90221103313441,False
3486,2101514,85,90236529502681,False
3486,2101514,85,90219849518569,False
3486,2101514,85,90232539844561,False
3486,2101514,85,90236947471969,False
3486,2101514,85,90226460535121,False
3486,2101514,85,90239151326041,False
3486,2101514,85,90217000017169,False
3486,2101514,85,90230222083681,False
3486,2101514,85,90232083889249,False
3486,2101514,85,90222509093809,False
3486,2101514,85,90215556286969,False
3486,2101514,85,90217683893401,False
3486,2101514,85,90232501848241,False
3486,2101514,85,90219279614689,False
3486,2101514,85,90224294830609,False
3486,2101514,85,90228094329409,False
3486,2101514,85,90222243134521,False
3486,2101514,85,90238771349281,False
3486,2101514,85,90216924031081,False
3486,2101514,85,90214530485689,False
3486,2101514,85,90231247974169,False
3486,2101514,85,90221331277081,False
3486,2101514,85,90234553660969,False
3486,2101514,85,90233451758641,False
3486,2101514,85,90227524399489,False
3486,2101514,85,90235237603729,False
3486,2101514,85,90215404316041,False
3486,2101514,85,90228170320201,False
3486,2101514,85,90222015169729,False
3486,2101514,85,90230374067089,False
3486,2101514,85,90237441436921,False
3486,2101514,85,90234781641601,False
3483,2101514,92,90137498081929,False
3483,2101514,92,90146346778849,False
3483,2101514,92,90138637374769,False
3483,2101514,92,90155157930049,False
3483,2101514,92,90151815718561,False
3483,2101514,92,90148549526281,False
3483,2101514,92,90157322804641,False
3483,2101514,92,90143612371201,False
3483,2101514,92,90150220594009,False
3483,2101514,92,90153448836889,False
3483,2101514,92,90149119206721,False
3483,2101514,92,90147941869129,False
3483,2101514,92,90153524796241,False
3483,2101514,92,90148739419561,False
3483,2101514,92,90146118909961,False
3483,2101514,92,90158234338561,False
3483,2101514,92,90156031472809,False
3483,2101514,92,90152727224641,False
3483,2101514,92,90144523835809,False
3483,2101514,92,90153334897921,False
3483,2101514,92,90137118319249,False
3483,2101514,92,90141219798529,False
3483,2101514,92,90143422483321,False
3483,2101514,92,90136017012001,False
3483,2101514,92,90152537327161,False
3483,2101514,92,90145929019441,False
3483,2101514,92,90159943477081,False
3483,2101514,92,90139282977241,False
3483,2101514,92,90152499347689,False
3483,2101514,92,90139055117281,False
3483,2101514,92,90138181656769,False
3483,2101514,92,90154474290841,False
3483,2101514,92,90144789680521,False
3483,2101514,92,90155575710841,False
3483,2101514,92,90146270822521,False
3483,2101514,92,90137574034561,False
3483,2101514,92,90150790279729,False
3483,2101514,92,90149574952369,False
3483,2101514,92,90143080685641,False
3483,2101514,92,90147486127609,False
3483,2101514,92,90160589155849,False
3483,2101514,92,90136776533521,False
3483,2101514,92,90156980980609,False
3483,2101514,92,90147068365561,False
3483,2101514,92,90141561592681,False
3483,2101514,92,90160019439169,False
3483,2101514,92,90148055804689,False
3483,2101514,92,90146802517489,False
3483,2101514,92,90154664190361,False
3483,2101514,92,90153562775929,False
3483,2101514,92,90145359349081,False
3483,2101514,92,90150600384289,False
3483,2101514,92,90155006010001,False
3483,2101514,92,90137384153041,False
3483,2101514,92,90151967635921,False
3483,2101514,92,90147296235649,False
3483,2101514,92,90156373295041,False
3483,2101514,92,90139852628401,False
3483,2101514,92,90159259819729,False
3483,2101514,92,90160361268961,False
3483,2101514,92,90140004535681,False
3483,2101514,92,90159829534009,False
3483,2101514,92,90139434884041,False
3483,2101514,92,90149916762361,False
3483,2101514,92,90146612626249,False
3483,2101514,92,90137232247969,False
3483,2101514,92,90154208431849,False
3483,2101514,92,90147258257281,False
3483,2101514,92,90139890605209,False
3483,2101514,92,90153866613721,False
3483,2101514,92,90143954169889,False
3483,2101514,92,90150904217089,False
3483,2101514,92,90136662605089,False
3483,2101514,92,90138371539129,False
3483,2101514,92,90145473283009,False
3483,2101514,92,90150486447121,False
3483,2101514,92,90155385810361,False
3483,2101514,92,90161500706281,False
3483,2101514,92,90141675524209,False
3483,2101514,92,90139966558849,False
3483,2101514,92,90140915982049,False
3483,2101514,92,90151739759929,False
3483,2101514,92,90155043990001,False
3483,2101514,92,90157436746129,False
3483,2101514,92,90142928775769,False
3483,2101514,92,90159221838841,False
3483,2101514,92,90141143844361,False
3483,2101514,92,90155461770529,False
3483,2101514,92,90157664629321,False
3483,2101514,92,90145549239001,False
3483,2101514,92,90142245182929,False
3483,2101514,92,90141599569849,False
3487,2101514,73,90252109012321,False
3487,2101514,73,90257619160801,False
3487,2101514,73,90239949279841,False
3487,2101514,73,90249373001089,False
3487,2101514,73,90258189185761,False
3487,2101514,73,90242761145161,False
3487,2101514,73,90257011136161,False
3487,2101514,73,90250399000441,False
3487,2101514,73,90243787106929,False
3487,2101514,73,90264421576081,False
3487,2101514,73,90264003543169,False
3487,2101514,73,90240861231361,False
3487,2101514,73,90250779001681,False
3487,2101514,73,90245269062001,False
3487,2101514,73,90245877047089,False
3487,2101514,73,90261609373321,False
3487,2101514,73,90253591035721,False
3487,2101514,73,90256099103041,False
3487,2101514,73,90246181040401,False
3487,2101514,73,90260203288369,False
3487,2101514,73,90251691007921,False
3487,2101514,73,90253629036481,False
3487,2101514,73,90243711109561,False
3487,2101514,73,90263547508369,False
3487,2101514,73,90245041068121,False
3487,2101514,73,90255453082369,False
3487,2101514,73,90256441114921,False
3487,2101514,73,90246523033489,False
3487,2101514,73,90248727004489,False
3487,2101514,73,90252033011449,False
3487,2101514,73,90261951395641,False
3487,2101514,73,90262369423801,False
3487,2101514,73,90257961175561,False
3487,2101514,73,90239607299209,False
3487,2101514,73,90253933042849,False
3487,2101514,73,90249259001521,False
3487,2101514,73,90252717020449,False
3487,2101514,73,90239341314721,False
3487,2101514,73,90261381358801,False
3487,2101514,73,90256023100489,False
3487,2101514,73,90242647149769,False
3487,2101514,73,90262141408321,False
3487,2101514,73,90258987223729,False
3487,2101514,73,90248499006241,False
3487,2101514,73,90256213106929,False
3487,2101514,73,90241887182329,False
3487,2101514,73,90255681089401,False
3487,2101514,73,90245193064009,False
3487,2101514,73,90242989136161,False
3487,2101514,73,90265029625681,False
3487,2101514,73,90249069002401,False
3487,2101514,73,90256327110889,False
3487,2101514,73,90248613005329,False
3487,2101514,73,90259633257049,False
3487,2101514,73,90253021025281,False
3487,2101514,73,90246409035721,False
3487,2101514,73,90242001177241,False
3487,2101514,73,90244129095481,False
3487,2101514,73,90246333037249,False
3487,2101514,73,90262863458329,False
3487,2101514,73,90241317208849,False
3487,2101514,73,90254047045369,False
3487,2101514,73,90247587016129,False
3487,2101514,73,90264307567009,False
3487,2101514,73,90254199048841,False
3487,2101514,73,90250893002209,False
3487,2101514,73,90256593120409,False
3487,2101514,73,90247777013689,False
3487,2101514,73,90255301077841,False
3487,2101514,73,90257277146689,False
3487,2101514,73,90240291261121,False
3487,2101514,73,90261229349281,False
3487,2101514,73,90258379194481,False
3488,2101514,95,90285172426201,False
3488,2101514,95,90267499848241,False
3488,2101514,95,90290645575321,False
3488,2101514,95,90273010466521,False
3488,2101514,95,90267537851929,False
3488,2101514,95,90275252766241,False
3488,2101514,95,90282930003289,False
3488,2101514,95,90274112610361,False
3488,2101514,95,90279053337841,False
3488,2101514,95,90283462101121,False
3488,2101514,95,90276848996569,False
3488,2101514,95,90280155518569,False
3488,2101514,95,90271414270129,False
3488,2101514,95,90265903700569,False
3488,2101514,95,90279129350089,False
3488,2101514,95,90279851468041,False
3488,2101514,95,90278331223081,False
3488,2101514,95,90280953653641,False
3488,2101514,95,90283842171961,False
3488,2101514,95,90269932100401,False
3488,2101514,95,90289771380649,False
3488,2101514,95,90274340640961,False
3488,2101514,95,90278939319529,False
3488,2101514,95,90274834708249,False
3488,2101514,95,90271528283689,False
3488,2101514,95,90274568671849,False
3488,2101514,95,90268183915849,False
3488,2101514,95,90267081808201,False
3488,2101514,95,90270388151329,False
3488,2101514,95,90270160125721,False
3488,2101514,95,90271984338649,False
3488,2101514,95,90268677966289,False
3488,2101514,95,90266359741321,False
3488,2101514,95,90276392929321,False
3488,2101514,95,90289505322241,False
3488,2101514,95,90276278912689,False
3488,2101514,95,90266473751689,False
3488,2101514,95,90265371654481,False
3488,2101514,95,90288403084441,False
3488,2101514,95,90275594814409,False
3488,2101514,95,90288821173849,False
3488,2101514,95,90270464159929,False
3488,2101514,95,90275974868689,False
3488,2101514,95,90268981998001,False
3488,2101514,95,90267879885481,False
3488,2101514,95,90285894568321,False
3488,2101514,95,90267157815409,False
3488,2101514,95,90289201255969,False
3488,2101514,95,90291025661281,False
3488,2101514,95,90287832964081,False
3488,2101514,95,90275708830609,False
3488,2101514,95,90272554408969,False
3488,2101514,95,90281219699449,False
3488,2101514,95,90269248026169,False
3488,2101514,95,90265789690561,False
3488,2101514,95,90272060347921,False
3488,2101514,95,90278673277081,False
3488,2101514,95,90267651863041,False
3488,2101514,95,90287224837681,False
3488,2101514,95,90281979832489,False
3488,2101514,95,90282663954961,False
3488,2101514,95,90266701772641,False
3488,2101514,95,90283234059001,False
3488,2101514,95,90274948723969,False
3488,2101514,95,90278825301289,False
3488,2101514,95,90289277272489,False
3488,2101514,95,90266587762129,False
3488,2101514,95,90283120038049,False
3488,2101514,95,90278711283121,False
3488,2101514,95,90282701961841,False
3488,2101514,95,90271072229881,False
3488,2101514,95,90277191047761,False
3488,2101514,95,90282093852721,False
