batch_k,candidates,survivors,survivor_n,is_prime
1547,2101514,126,40050279303841,False
1547,2101514,126,40054684081129,False
1547,2101514,126,40038433173649,False
1547,2101514,126,40041470475889,False
1547,2101514,126,40055089130281,False
1547,2101514,126,40049773023121,False
1547,2101514,126,40053620836849,False
1547,2101514,126,40055823287089,False
1547,2101514,126,40040407407001,False
1547,2101514,126,40045368515881,False
1547,2101514,126,40040964250849,False
1547,2101514,126,40036003414801,False
1547,2101514,126,40054177772569,False
1547,2101514,126,40053342370441,False
1547,2101514,126,40051519705129,False
1547,2101514,126,40057747316161,False
1547,2101514,126,40047849185569,False
1547,2101514,126,40038660967321,False
1547,2101514,126,40042331065801,False
1547,2101514,126,40058127064201,False
1547,2101514,126,40046735406001,False
1547,2101514,126,40036838636089,False
1547,2101514,126,40039040624881,False
1547,2101514,126,40055620760401,False
1547,2101514,126,40060253686489,False
1547,2101514,126,40043368848289,False
1547,2101514,126,40054380295609,False
1547,2101514,126,40034560780369,False
1547,2101514,126,40058051114449,False
1547,2101514,126,40042407000649,False
1547,2101514,126,40044836953801,False
1547,2101514,126,40047773245561,False
1547,2101514,126,40051950052921,False
1547,2101514,126,40058785298401,False
1547,2101514,126,40051215931609,False
1547,2101514,126,40050431188681,False
1547,2101514,126,40037547315529,False
1547,2101514,126,40044887578609,False
1547,2101514,126,40054101826561,False
1547,2101514,126,40048228886689,False
1547,2101514,126,40038686277769,False
1547,2101514,126,40043824464361,False
1547,2101514,126,40040888317369,False
1547,2101514,126,40046026645249,False
1547,2101514,126,40052861385289,False
1547,2101514,126,40056532134529,False
1547,2101514,126,40054937236609,False
1547,2101514,126,40035851557321,False
1547,2101514,126,40052734810729,False
1547,2101514,126,40043925712729,False
1547,2101514,126,40053468945961,False
1547,2101514,126,40038914072161,False
1547,2101514,126,40036712086849,False
1547,2101514,126,40035117583561,False
1547,2101514,126,40047722618929,False
1547,2101514,126,40054329664801,False
1547,2101514,126,40059190368289,False
1547,2101514,126,40043470096081,False
1547,2101514,126,40048178259769,False
1547,2101514,126,40052279143969,False
1547,2101514,126,40059924562681,False
1547,2101514,126,40037597935729,False
1547,2101514,126,40052582921521,False
1549,2101514,128,40094641913089,False
1549,2101514,128,40092438395881,False
1549,2101514,128,40088791328041,False
1549,2101514,128,40099809018481,False
1549,2101514,128,40107889620241,False
1549,2101514,128,40107864287929,False
1549,2101514,128,40099454402569,False
1549,2101514,128,40088436760849,False
1549,2101514,128,40111157555569,False
1549,2101514,128,40095731030161,False
1549,2101514,128,40109688234841,False
1549,2101514,128,40103861883121,False
1549,2101514,128,40103076624601,False
1549,2101514,128,40097985296209,False
1549,2101514,128,40092311758801,False
1549,2101514,128,40106268368401,False
1549,2101514,128,40096718846809,False
1549,2101514,128,40101860755609,False
1549,2101514,128,40099201106449,False
1549,2101514,128,40103608573081,False
1549,2101514,128,40096997463961,False
1549,2101514,128,40090842783289,False
1549,2101514,128,40095857672641,False
1549,2101514,128,40105204439689,False
1549,2101514,128,40090716148729,False
1549,2101514,128,40100264955529,False
1549,2101514,128,40103000632249,False
1549,2101514,128,40095655044769,False
1549,2101514,128,40089247202449,False
1549,2101514,128,40111816225321,False
1549,2101514,128,40108877586649,False
1549,2101514,128,40091982503329,False
1549,2101514,128,40101708773281,False
1549,2101514,128,40108168276201,False
1549,2101514,128,40107433639849,False
1549,2101514,128,40110524224369,False
1549,2101514,128,40097301411049,False
1549,2101514,128,40105229771161,False
1549,2101514,128,40108320270769,False
1549,2101514,128,40106116377721,False
1549,2101514,128,40105964387329,False
1549,2101514,128,40105381760161,False
1549,2101514,128,40088487413209,False
1549,2101514,128,40097630688361,False
1549,2101514,128,40086613297201,False
1549,2101514,128,40095351103921,False
1549,2101514,128,40088816654329,False
1549,2101514,128,40101962077321,False
1549,2101514,128,40093958056441,False
1549,2101514,128,40107104322289,False
1549,2101514,128,40108649593321,False
1549,2101514,128,40109308242481,False
1549,2101514,128,40104976456801,False
1549,2101514,128,40110777556249,False
1549,2101514,128,40099758358969,False
1549,2101514,128,40109840232289,False
1549,2101514,128,40091222688169,False
1549,2101514,128,40091475959089,False
1549,2101514,128,40093679449849,False
1549,2101514,128,40105913723929,False
1549,2101514,128,40098821163769,False
1549,2101514,128,40107636297481,False
1549,2101514,128,40089272528881,False
1549,2101514,128,40093603466401,False
1549,2101514,128,40088360782369,False
1549,2101514,128,40094971179481,False
1549,2101514,128,40089196549609,False
1549,2101514,128,40107560300809,False
1549,2101514,128,40110397558729,False
1549,2101514,128,40094337976081,False
1549,2101514,128,40098010625401,False
1549,2101514,128,40101176837401,False
1549,2101514,128,40103380594729,False
1549,2101514,128,40087221113809,False
1549,2101514,128,40107788291041,False
1549,2101514,128,40096769504401,False
1549,2101514,128,40111461556321,False
1549,2101514,128,40088132847361,False
1549,2101514,128,40098238588489,False
1549,2101514,128,40110904222489,False
1549,2101514,128,40107053658169,False
1549,2101514,128,40090158959041,False
1549,2101514,128,40101354148969,False
1549,2101514,128,40102088729641,False
1549,2101514,128,40095477745801,False
1549,2101514,128,40087119810721,False
1549,2101514,128,40105128445321,False
1549,2101514,128,40102190051641,False
1549,2101514,128,40095199133929,False
1549,2101514,128,40102544679649,False
1549,2101514,128,40108421600641,False
1549,2101514,128,40092995601409,False
1549,2101514,128,40091906521489,False
1549,2101514,128,40104393836809,False
1549,2101514,128,40086765250921,False
1549,2101514,128,40087499697961,False
1549,2101514,128,40107256314841,False
1549,2101514,128,40106521686841,False
1549,2101514,128,40111436222881,False
1549,2101514,128,40100644905049,False
1549,2101514,128,40096237601281,False
1549,2101514,128,40095503074201,False
1549,2101514,128,40102620671569,False
1549,2101514,128,40108497598129,False
1549,2101514,128,40091146707049,False
1549,2101514,128,40109181578761,False
1549,2101514,128,40098162600721,False
1549,2101514,128,40098897152161,False
1549,2101514,128,40094819210209,False
1549,2101514,128,40094489944441,False
1549,2101514,128,40091551940521,False
1549,2101514,128,40092615688129,False
1549,2101514,128,40100594245009,False
1549,2101514,128,40090310919481,False
1549,2101514,128,40105609744201,False
1549,2101514,128,40096921477369,False
1549,2101514,128,40088107521289,False
1549,2101514,128,40090032325561,False
1549,2101514,128,40101050186521,False
1549,2101514,128,40099277095201,False
1549,2101514,128,40110600223849,False
1549,2101514,128,40103988538441,False
1549,2101514,128,40105153776769,False
1549,2101514,128,40088259477841,False
1549,2101514,128,40096338915889,False
1549,2101514,128,40098542540281,False
1549,2101514,128,40103684566009,False
1549,2101514,128,40086360041641,False
1546,2101514,135,40032991628569,False
1546,2101514,135,40021983121849,False
1546,2101514,135,40011709881361,False
1546,2101514,135,40015378744441,False
1546,2101514,135,40027120236601,False
1546,2101514,135,40021223970289,False
1546,2101514,135,40025627149561,False
1546,2101514,135,40022716975201,False
1546,2101514,135,40028562736969,False
1546,2101514,135,40026386342881,False
1546,2101514,135,40019781602161,False
1546,2101514,135,40023096557161,False
1546,2101514,135,40012038807049,False
1546,2101514,135,40012089411121,False
1546,2101514,135,40011355655209,False
1546,2101514,135,40024564291009,False
1546,2101514,135,40009154427841,False
1546,2101514,135,40031852747329,False
1546,2101514,135,40023045946129,False
1546,2101514,135,40019376731569,False
1546,2101514,135,40027499839441,False
1546,2101514,135,40026512875801,False
1546,2101514,135,40024766739169,False
1546,2101514,135,40022565142921,False
1546,2101514,135,40008623106169,False
1546,2101514,135,40019908124641,False
1546,2101514,135,40029170113321,False
1546,2101514,135,40032839776801,False
1546,2101514,135,40015960717489,False
1546,2101514,135,40012570151401,False
1546,2101514,135,40013303918449,False
1546,2101514,135,40027980672289,False
1546,2101514,135,40014366627481,False
1546,2101514,135,40020768482809,False
1546,2101514,135,40025905519609,False
1546,2101514,135,40012696662481,False
1546,2101514,135,40029575033449,False
1546,2101514,135,40015834201249,False
1546,2101514,135,40013632850689,False
1546,2101514,135,40033978672081,False
1546,2101514,135,40025374086721,False
1546,2101514,135,40031776822489,False
1546,2101514,135,40020970921369,False
1546,2101514,135,40030308956401,False
1546,2101514,135,40018035612361,False
1546,2101514,135,40017858485089,False
1546,2101514,135,40009205030089,False
1546,2101514,135,40030334264209,False
1546,2101514,135,40013455733161,False
1546,2101514,135,40015075108009,False
1546,2101514,135,40017124676281,False
1546,2101514,135,40032536074129,False
1546,2101514,135,40029018268801,False
1546,2101514,135,40020059951881,False
1546,2101514,135,40023881032249,False
1546,2101514,135,40010520699769,False
1546,2101514,135,40028132514841,False
1546,2101514,135,40010267684689,False
1546,2101514,135,40030081186489,False
1546,2101514,135,40030005263329,False
1546,2101514,135,40021274580169,False
1546,2101514,135,40019073079969,False
1546,2101514,135,40018263348001,False
1546,2101514,135,40016137840561,False
1546,2101514,135,40024867963441,False
1546,2101514,135,40024943881729,False
1546,2101514,135,40032282989449,False
1546,2101514,135,40029271343161,False
1546,2101514,135,40020540740041,False
1546,2101514,135,40009458041809,False
1546,2101514,135,40025146330849,False
1546,2101514,135,40029802801921,False
1546,2101514,135,40020009342769,False
1546,2101514,135,40026614102281,False
1546,2101514,135,40023197779321,False
1546,2101514,135,40018794733681,False
1546,2101514,135,40011203844481,False
1546,2101514,135,40032738542449,False
1546,2101514,135,40021730070529,False
1546,2101514,135,40033953363121,False
1546,2101514,135,40017251194561,False
1546,2101514,135,40034130526009,False
1546,2101514,135,40020085256449,False
1546,2101514,135,40029625648609,False
1546,2101514,135,40016517391321,False
1546,2101514,135,40011279749809,False
1546,2101514,135,40009913464921,False
1546,2101514,135,40025222249401,False
1546,2101514,135,40018946558809,False
1546,2101514,135,40024083478681,False
1546,2101514,135,40029954647929,False
1546,2101514,135,40009584547969,False
1546,2101514,135,40017478927969,False
1546,2101514,135,40034358307441,False
1546,2101514,135,40033801509529,False
1546,2101514,135,40015277532169,False
1546,2101514,135,40009685753041,False
1546,2101514,135,40018491084289,False
1546,2101514,135,40020692568481,False
1546,2101514,135,40018111524169,False
1546,2101514,135,40029119498449,False
1546,2101514,135,40010039971801,False
1546,2101514,135,40017023461801,False
1546,2101514,135,40032055213921,False
1546,2101514,135,40027221463849,False
1546,2101514,135,40033826818441,False
1546,2101514,135,40011583371841,False
1546,2101514,135,40014518444209,False
1546,2101514,135,40016719819129,False
1546,2101514,135,40020388911889,False
1546,2101514,135,40025753681281,False
1546,2101514,135,40014746169841,False
1546,2101514,135,40015530563089,False
1546,2101514,135,40016669212129,False
1546,2101514,135,40020667263721,False
1546,2101514,135,40015201623049,False
1546,2101514,135,40032080522281,False
1546,2101514,135,40011861693049,False
1546,2101514,135,40021805985841,False
1546,2101514,135,40014467838601,False
1546,2101514,135,40026209197129,False
1546,2101514,135,40032915702649,False
1546,2101514,135,40032308297881,False
1546,2101514,135,40009432740601,False
1546,2101514,135,40008699009049,False
1546,2101514,135,40019832211129,False
1546,2101514,135,40028512122481,False
1546,2101514,135,40030840422049,False
1546,2101514,135,40031295966841,False
1546,2101514,135,40032460148641,False
1546,2101514,135,40033497803209,False
1546,2101514,135,40026892475761,False
1546,2101514,135,40025854906801,False
1546,2101514,135,40017048765409,False
1546,2101514,135,40015884807721,False
1548,2101514,145,40062355047289,False
1548,2101514,145,40067469432769,False
1548,2101514,145,40085828207569,False
1548,2101514,145,40064557737649,False
1548,2101514,145,40070406554161,False
1548,2101514,145,40080687326761,False
1548,2101514,145,40063798182409,False
1548,2101514,145,40073369104609,False
1548,2101514,145,40062684181081,False
1548,2101514,145,40070811682801,False
1548,2101514,145,40084713900001,False
1548,2101514,145,40063418407489,False
1548,2101514,145,40080307471801,False
1548,2101514,145,40084764550009,False
1548,2101514,145,40075951930249,False
1548,2101514,145,40064886880489,False
1548,2101514,145,40072229649169,False
1548,2101514,145,40067089640449,False
1548,2101514,145,40060532176921,False
1548,2101514,145,40083245063689,False
1548,2101514,145,40074230037241,False
1548,2101514,145,40061013208129,False
1548,2101514,145,40072482860089,False
1548,2101514,145,40068811380049,False
1548,2101514,145,40081573662001,False
1548,2101514,145,40070558477161,False
1548,2101514,145,40083498309409,False
1548,2101514,145,40085245726681,False
1548,2101514,145,40070279951881,False
1548,2101514,145,40076888858161,False
1548,2101514,145,40079370503929,False
1548,2101514,145,40085372352601,False
1548,2101514,145,40062608227009,False
1548,2101514,145,40070887644649,False
1548,2101514,145,40077496601041,False
1548,2101514,145,40072153686049,False
1548,2101514,145,40082434682761,False
1548,2101514,145,40061139795769,False
1548,2101514,145,40069419061681,False
1548,2101514,145,40075825319209,False
1548,2101514,145,40064810924329,False
1548,2101514,145,40076736923161,False
1548,2101514,145,40073065248241,False
1548,2101514,145,40065722403001,False
1548,2101514,145,40081143155089,False
1548,2101514,145,40079522443921,False
1548,2101514,145,40062051232681,False
1548,2101514,145,40070710400449,False
1548,2101514,145,40075116301081,False
1548,2101514,145,40061899325809,False
1548,2101514,145,40077800474209,False
1548,2101514,145,40060911938161,False
1548,2101514,145,40077724505809,False
1548,2101514,145,40074052785649,False
1548,2101514,145,40075597419841,False
1548,2101514,145,40082941169881,False
1548,2101514,145,40065241343521,False
1548,2101514,145,40076255797561,False
1548,2101514,145,40067520071881,False
1548,2101514,145,40074128750569,False
1548,2101514,145,40067975825329,False
1548,2101514,145,40082409358489,False
1548,2101514,145,40062582909001,False
1548,2101514,145,40074584541601,False
1548,2101514,145,40073596997641,False
1548,2101514,145,40078256286121,False
1548,2101514,145,40070659759321,False
1548,2101514,145,40060380272929,False
1548,2101514,145,40073850212881,False
1548,2101514,145,40069444381849,False
1548,2101514,145,40085600279761,False
1548,2101514,145,40083878179489,False
1548,2101514,145,40071647267089,False
1548,2101514,145,40065773041009,False
1548,2101514,145,40078003056961,False
1548,2101514,145,40062658863049,False
1548,2101514,145,40076711600689,False
1548,2101514,145,40075977252481,False
1548,2101514,145,40083954153721,False
1548,2101514,145,40064861561761,False
1548,2101514,145,40064962836721,False
1548,2101514,145,40082586628561,False
1548,2101514,145,40078180317289,False
1548,2101514,145,40060557494281,False
1548,2101514,145,40072938641761,False
1548,2101514,145,40063494362329,False
1548,2101514,145,40075875963601,False
1548,2101514,145,40069267140841,False
1548,2101514,145,40061519559889,False
1548,2101514,145,40080054236161,False
1548,2101514,145,40066836446569,False
1548,2101514,145,40060785350881,False
1548,2101514,145,40079142594481,False
1548,2101514,145,40074736472521,False
1548,2101514,145,40077851119849,False
1548,2101514,145,40061696783761,False
1548,2101514,145,40071799192441,False
1548,2101514,145,40065190705849,False
1548,2101514,145,40071343417249,False
1548,2101514,145,40069140540361,False
1548,2101514,145,40065089430601,False
1548,2101514,145,40064734968241,False
1548,2101514,145,40069495022209,False
1548,2101514,145,40084182076849,False
1548,2101514,145,40079775677881,False
1548,2101514,145,40080510060889,False
1548,2101514,145,40064431144609,False
1548,2101514,145,40073242497649,False
1548,2101514,145,40080813945481,False
1548,2101514,145,40069570982809,False
1548,2101514,145,40080586031929,False
1548,2101514,145,40071267454969,False
1548,2101514,145,40062228457729,False
1548,2101514,145,40085220401521,False
1548,2101514,145,40067368154641,False
1548,2101514,145,40074204715561,False
1548,2101514,145,40078610808289,False
1548,2101514,145,40082282737249,False
1548,2101514,145,40065393256729,False
1548,2101514,145,40080130206769,False
1548,2101514,145,40071723229729,False
1548,2101514,145,40065848998081,False
1548,2101514,145,40084941825289,False
1548,2101514,145,40083472984801,False
1548,2101514,145,40069115220289,False
1548,2101514,145,40060709398609,False
1548,2101514,145,40070583797689,False
1548,2101514,145,40074888403729,False
1548,2101514,145,40075496131441,False
1548,2101514,145,40064481781801,False
1548,2101514,145,40069748224489,False
1548,2101514,145,40066076869729,False
1548,2101514,145,40072685429401,False
1548,2101514,145,40067545391449,False
1548,2101514,145,40082105467849,False
1548,2101514,145,40085777556889,False
1548,2101514,145,40068431581369,False
1548,2101514,145,40065494532361,False
1548,2101514,145,40077547246489,False
1548,2101514,145,40075344199081,False
1548,2101514,145,40079015978401,False
1548,2101514,145,40072103044009,False
1548,2101514,145,40083422335609,False
1548,2101514,145,40085625605041,False
1548,2101514,145,40063595635561,False
1550,2101514,119,40114501627201,False
1550,2101514,119,40123318484209,False
1550,2101514,119,40130666605129,False
1550,2101514,119,40121088842641,False
1550,2101514,119,40128462098209,False
1550,2101514,119,40119644676049,False
1550,2101514,119,40124762716921,False
1550,2101514,119,40113361587121,False
1550,2101514,119,40136140125481,False
1550,2101514,119,40133251276561,False
1550,2101514,119,40120024717369,False
1550,2101514,119,40125902919001,False
1550,2101514,119,40123698542929,False
1550,2101514,119,40137660614041,False
1550,2101514,119,40125117444721,False
1550,2101514,119,40119974045089,False
1550,2101514,119,40131046698649,False
1550,2101514,119,40131984270361,False
1550,2101514,119,40134923755369,False
1550,2101514,119,40125649539361,False
1550,2101514,119,40132719131521,False
1550,2101514,119,40119036613681,False
1550,2101514,119,40116097710529,False
1550,2101514,119,40118757919969,False
1550,2101514,119,40122710394001,False
1550,2101514,119,40137128439769,False
1550,2101514,119,40121696920561,False
1550,2101514,119,40112753572369,False
1550,2101514,119,40123774554889,False
1550,2101514,119,40127245844449,False
1550,2101514,119,40113488257441,False
1550,2101514,119,40122837079081,False
1550,2101514,119,40116224385169,False
1550,2101514,119,40135531938121,False
1550,2101514,119,40133124575041,False
1550,2101514,119,40129450317961,False
1550,2101514,119,40128715486729,False
1550,2101514,119,40132567090729,False
1550,2101514,119,40127423213641,False
1550,2101514,119,40134771710401,False
1550,2101514,119,40136241490489,False
1550,2101514,119,40131832230961,False
1550,2101514,119,40112728238521,False
1550,2101514,119,40130210495281,False
1550,2101514,119,40112576235601,False
1550,2101514,119,40120328751721,False
1550,2101514,119,40122609046081,False
1550,2101514,119,40132896512809,False
1550,2101514,119,40129222266169,False
1550,2101514,119,40130691944641,False
1550,2101514,119,40130615926129,False
1550,2101514,119,40132820492209,False
1550,2101514,119,40126739077489,False
1550,2101514,119,40116933766849,False
1550,2101514,119,40130159816569,False
1550,2101514,119,40126485695209,False
1550,2101514,119,40127955323569,False
1550,2101514,119,40136773658881,False
1550,2101514,119,40132364370121,False
1550,2101514,119,40114729637161,False
1550,2101514,119,40135481256049,False
1550,2101514,119,40118580569929,False
1550,2101514,119,40126663062721,False
1550,2101514,119,40121418217609,False
1550,2101514,119,40137685955761,False
1550,2101514,119,40115540344489,False
1550,2101514,119,40112601569401,False
1550,2101514,119,40117009772401,False
1550,2101514,119,40116376395001,False
1550,2101514,119,40137584588929,False
1550,2101514,119,40112196229561,False
1550,2101514,119,40137914031601,False
1550,2101514,119,40126891107241,False
1550,2101514,119,40121924950969,False
1550,2101514,119,40125421498369,False
1550,2101514,119,40128538114681,False
1550,2101514,119,40131300095329,False
1550,2101514,119,40127803291801,False
1550,2101514,119,40122482361361,False
1550,2101514,119,40130843981881,False
1550,2101514,119,40115033651449,False
1550,2101514,119,40135988078209,False
1550,2101514,119,40116148380361,False
1550,2101514,119,40126054947169,False
1550,2101514,119,40131198736561,False
1550,2101514,119,40135253187121,False
1550,2101514,119,40129070232001,False
1550,2101514,119,40120480769329,False
1550,2101514,119,40132744471681,False
1550,2101514,119,40126865768929,False
1550,2101514,119,40132972533481,False
1550,2101514,119,40116857761369,False
1550,2101514,119,40129019554009,False
1550,2101514,119,40120202070601,False
1550,2101514,119,40119796692361,False
1550,2101514,119,40119061949521,False
1550,2101514,119,40123470507481,False
1550,2101514,119,40113589593841,False
1550,2101514,119,40131224076241,False
1550,2101514,119,40124610691201,False
1550,2101514,119,40137432538921,False
1550,2101514,119,40123242472681,False
1550,2101514,119,40134391599241,False
1550,2101514,119,40115160324409,False
1550,2101514,119,40132060290169,False
1550,2101514,119,40127651260321,False
1550,2101514,119,40137204464449,False
1550,2101514,119,40128386081809,False
1550,2101514,119,40121164852129,False
1550,2101514,119,40130590586641,False
1550,2101514,119,40132186990009,False
1550,2101514,119,40129855744969,False
1550,2101514,119,40127929984921,False
1550,2101514,119,40118681912761,False
1550,2101514,119,40113969606481,False
1550,2101514,119,40118377884649,False
1550,2101514,119,40116477735049,False
1550,2101514,119,40134543643489,False
1550,2101514,119,40130438549881,False
1551,2101514,130,40159330705321,False
1551,2101514,130,40143159954769,False
1551,2101514,130,40156390326649,False
1551,2101514,130,40139485238329,False
1551,2101514,130,40138724973169,False
1551,2101514,130,40151979960481,False
1551,2101514,130,40144604544529,False
1551,2101514,130,40157835154441,False
1551,2101514,130,40154920177681,False
1551,2101514,130,40144224386809,False
1551,2101514,130,40153044509449,False
1551,2101514,130,40159710934561,False
1551,2101514,130,40160395351729,False
1551,2101514,130,40154565318169,False
1551,2101514,130,40158190028401,False
1551,2101514,130,40143540107449,False
1551,2101514,130,40142019507529,False
1551,2101514,130,40147950010081,False
1551,2101514,130,40139814688801,False
1551,2101514,130,40145745028489,False
1551,2101514,130,40161916299649,False
1551,2101514,130,40143007894201,False
1551,2101514,130,40140803048329,False
1551,2101514,130,40143742856281,False
1551,2101514,130,40162397939161,False
1551,2101514,130,40138142108089,False
1551,2101514,130,40149622795129,False
1551,2101514,130,40156517064889,False
1551,2101514,130,40147696560841,False
1551,2101514,130,40154033031841,False
1551,2101514,130,40158443510761,False
1551,2101514,130,40163133078721,False
1551,2101514,130,40146961562569,False
1551,2101514,130,40161789552889,False
1551,2101514,130,40144148355481,False
1551,2101514,130,40138268817529,False
1551,2101514,130,40145821061329,False
1551,2101514,130,40141943478289,False
1551,2101514,130,40143616138201,False
1551,2101514,130,40139206473601,False
1551,2101514,130,40156846585249,False
1551,2101514,130,40148558291521,False
1551,2101514,130,40142146223089,False
1551,2101514,130,40160319305089,False
1551,2101514,130,40149293304409,False
1551,2101514,130,40160496747361,False
1551,2101514,130,40143590794609,False
1551,2101514,130,40158874432609,False
1551,2101514,130,40141233875521,False
1551,2101514,130,40150205743561,False
1551,2101514,130,40149318649801,False
1551,2101514,130,40153728869809,False
1551,2101514,130,40147848630289,False
1551,2101514,130,40145060736169,False
1551,2101514,130,40163285177401,False
1551,2101514,130,40140169483129,False
1551,2101514,130,40148330185441,False
1551,2101514,130,40146049160281,False
1551,2101514,130,40144655232361,False
1551,2101514,130,40142450341249,False
1551,2101514,130,40151270269009,False
1551,2101514,130,40146784150201,False
1551,2101514,130,40150459200721,False
1551,2101514,130,40138978394089,False
1551,2101514,130,40158823735801,False
1551,2101514,130,40146581393689,False
1551,2101514,130,40150002978409,False
1551,2101514,130,40155401775241,False
1551,2101514,130,40139713319281,False
1551,2101514,130,40140701677561,False
1551,2101514,130,40144123011721,False
1551,2101514,130,40161029076529,False
1551,2101514,130,40153931644369,False
1551,2101514,130,40150079015281,False
1551,2101514,130,40150814042089,False
1551,2101514,130,40163310527209,False
1551,2101514,130,40153019162881,False
1551,2101514,130,40162676784409,False
1551,2101514,130,40142830490569,False
1551,2101514,130,40148710362601,False
1551,2101514,130,40139561265241,False
1551,2101514,130,40147645871089,False
1551,2101514,130,40154996219209,False
1551,2101514,130,40143235985161,False
1551,2101514,130,40154261154121,False
1551,2101514,130,40153348668889,False
1551,2101514,130,40152791044129,False
1551,2101514,130,40161713504929,False
1551,2101514,130,40148837088721,False
1551,2101514,130,40145897094241,False
1551,2101514,130,40147012251889,False
1551,2101514,130,40156922628601,False
1551,2101514,130,40141487304361,False
1551,2101514,130,40148482256089,False
1551,2101514,130,40141867449121,False
1551,2101514,130,40159863026761,False
1551,2101514,130,40153551442489,False
1551,2101514,130,40161637457041,False
1551,2101514,130,40157961894961,False
1551,2101514,130,40155756638449,False
1551,2101514,130,40148178115081,False
1551,2101514,130,40157226802729,False
1551,2101514,130,40146201226609,False
1551,2101514,130,40141563333169,False
1551,2101514,130,40159203962641,False
1551,2101514,130,40159888375489,False
1551,2101514,130,40152132038041,False
1551,2101514,130,40156212893449,False
1551,2101514,130,40151067501169,False
1551,2101514,130,40148862433969,False
1551,2101514,130,40140042770689,False
1551,2101514,130,40149597449641,False
1551,2101514,130,40141107161401,False
1551,2101514,130,40157277498529,False
1551,2101514,130,40160953029289,False
1551,2101514,130,40145415553681,False
1551,2101514,130,40151903921809,False
1551,2101514,130,40144680576289,False
1551,2101514,130,40143210641689,False
1551,2101514,130,40154109072529,False
1551,2101514,130,40149825559321,False
1551,2101514,130,40155705943609,False
1551,2101514,130,40138800999361,False
1551,2101514,130,40152486886801,False
1551,2101514,130,40141461961441,False
1551,2101514,130,40161003727441,False
1551,2101514,130,40158367465969,False
1551,2101514,130,40154692053529,False
1551,2101514,130,40147772595529,False
1551,2101514,130,40147341733249,False
1553,2101514,124,40201952931001,False
1553,2101514,124,40210779392809,False
1553,2101514,124,40206366040801,False
1553,2101514,124,40196094521521,False
1553,2101514,124,40190921216161,False
1553,2101514,124,40192062357841,False
1553,2101514,124,40214863227361,False
1553,2101514,124,40197210376129,False
1553,2101514,124,40206721129129,False
1553,2101514,124,40199366048209,False
1553,2101514,124,40212605678281,False
1553,2101514,124,40196474924761,False
1553,2101514,124,40204311631969,False
1553,2101514,124,40191529823041,False
1553,2101514,124,40194471487921,False
1553,2101514,124,40214330541529,False
1553,2101514,124,40213873956481,False
1553,2101514,124,40206974764609,False
1553,2101514,124,40206645038641,False
1553,2101514,124,40214736397081,False
1553,2101514,124,40191200160409,False
1553,2101514,124,40212732505201,False
1553,2101514,124,40200963818929,False
1553,2101514,124,40192670973361,False
1553,2101514,124,40203170316409,False
1553,2101514,124,40190667631321,False
1553,2101514,124,40211058405961,False
1553,2101514,124,40210525745329,False
1553,2101514,124,40200786287281,False
1553,2101514,124,40209029241481,False
1553,2101514,124,40194319330201,False
1553,2101514,124,40205199333049,False
1553,2101514,124,40198732021009,False
1553,2101514,124,40197996555721,False
1553,2101514,124,40213442739649,False
1553,2101514,124,40189906881601,False
1553,2101514,124,40207405946761,False
